network,autonomous_system_number,autonomous_system_organization
99.77.191.0/24,14618,amazon-aes
99.77.187.0/24,14618,amazon-aes
99.77.151.0/24,14618,amazon-aes
99.77.128.0/23,14618,amazon-aes
98.158.236.0/24,14618,amazon-aes
98.142.176.0/24,14618,amazon-aes
98.142.156.0/22,14618,amazon-aes
98.142.146.0/24,14618,amazon-aes
2a03:5640:f14a::/48,14618,amazon-aes
98.142.144.0/23,14618,amazon-aes
98.80.0.0/13,14618,amazon-aes
96.46.128.0/20,14618,amazon-aes
91.213.81.0/24,14618,amazon-aes
89.248.71.0/24,14618,amazon-aes
89.117.153.0/24,14618,amazon-aes
89.117.28.0/24,14618,amazon-aes
2a0a:2d02:500::/40,14618,amazon-aes
2a0a:2d02:1e00::/40,14618,amazon-aes
98.97.252.0/24,14618,amazon-aes
64.57.9.0/24,14618,amazon-aes
64.57.4.0/24,14618,amazon-aes
64.45.132.0/24,14618,amazon-aes
45.86.112.0/24,14618,amazon-aes
45.42.175.0/24,14618,amazon-aes
44.192.0.0/11,14618,amazon-aes
40.183.38.0/23,14618,amazon-aes
40.183.28.0/22,14618,amazon-aes
40.183.0.0/20,14618,amazon-aes
35.168.0.0/13,14618,amazon-aes
35.153.0.0/16,14618,amazon-aes
34.224.0.0/12,14618,amazon-aes
34.207.240.0/20,14618,amazon-aes
34.207.232.0/21,14618,amazon-aes
34.207.230.0/23,14618,amazon-aes
34.207.229.0/24,14618,amazon-aes
34.207.228.192/26,14618,amazon-aes
34.207.228.160/27,14618,amazon-aes
34.207.228.152/29,14618,amazon-aes
34.207.228.151/32,14618,amazon-aes
45.136.240.0/24,14618,amazon-aes
45.146.157.0/24,14618,amazon-aes
45.153.167.0/24,14618,amazon-aes
45.158.83.0/24,14618,amazon-aes
52.0.15.92/30,14618,amazon-aes
52.0.15.90/31,14618,amazon-aes
52.0.15.89/32,14618,amazon-aes
52.0.15.80/29,14618,amazon-aes
52.0.15.64/28,14618,amazon-aes
52.0.15.0/26,14618,amazon-aes
52.0.14.0/24,14618,amazon-aes
52.0.12.0/23,14618,amazon-aes
34.207.228.148/31,14618,amazon-aes
52.0.8.0/22,14618,amazon-aes
50.114.10.0/24,14618,amazon-aes
50.19.0.0/16,14618,amazon-aes
50.16.0.0/15,14618,amazon-aes
18.204.0.0/14,14618,amazon-aes
18.208.0.0/13,14618,amazon-aes
18.232.0.0/14,14618,amazon-aes
46.8.203.0/24,14618,amazon-aes
45.223.13.0/24,14618,amazon-aes
52.0.0.0/21,14618,amazon-aes
52.0.15.96/27,14618,amazon-aes
34.207.228.144/30,14618,amazon-aes
34.207.228.0/25,14618,amazon-aes
34.192.0.0/13,14618,amazon-aes
23.251.252.0/22,14618,amazon-aes
23.251.228.0/22,14618,amazon-aes
23.249.221.0/24,14618,amazon-aes
23.249.216.0/23,14618,amazon-aes
23.20.0.0/14,14618,amazon-aes
23.247.200.0/24,14618,amazon-aes
23.26.219.0/24,14618,amazon-aes
23.247.160.0/24,14618,amazon-aes
23.29.61.0/24,14618,amazon-aes
23.239.242.0/24,14618,amazon-aes
23.239.240.0/24,14618,amazon-aes
23.190.16.0/24,14618,amazon-aes
23.179.144.0/23,14618,amazon-aes
23.169.80.0/24,14618,amazon-aes
23.166.224.0/24,14618,amazon-aes
23.133.224.0/24,14618,amazon-aes
34.200.0.0/14,14618,amazon-aes
34.204.0.0/15,14618,amazon-aes
34.206.0.0/17,14618,amazon-aes
34.206.128.0/18,14618,amazon-aes
34.207.224.0/22,14618,amazon-aes
34.207.192.0/19,14618,amazon-aes
34.207.128.0/18,14618,amazon-aes
34.207.0.0/17,14618,amazon-aes
34.206.240.0/20,14618,amazon-aes
34.206.232.0/21,14618,amazon-aes
34.206.230.0/23,14618,amazon-aes
34.206.229.0/24,14618,amazon-aes
34.207.228.128/28,14618,amazon-aes
34.206.228.192/26,14618,amazon-aes
34.206.228.152/29,14618,amazon-aes
34.206.228.151/32,14618,amazon-aes
34.206.228.148/31,14618,amazon-aes
34.206.228.144/30,14618,amazon-aes
34.206.228.128/28,14618,amazon-aes
34.206.228.0/25,14618,amazon-aes
34.206.224.0/22,14618,amazon-aes
34.206.192.0/19,14618,amazon-aes
34.206.228.160/27,14618,amazon-aes
104.238.246.0/24,14618,amazon-aes
52.0.15.128/25,14618,amazon-aes
52.0.32.0/19,14618,amazon-aes
54.225.0.0/16,14618,amazon-aes
54.224.128.0/17,14618,amazon-aes
54.224.96.0/19,14618,amazon-aes
54.224.80.0/20,14618,amazon-aes
54.224.72.0/21,14618,amazon-aes
54.224.71.0/24,14618,amazon-aes
54.224.70.192/26,14618,amazon-aes
54.224.70.188/30,14618,amazon-aes
54.224.70.186/31,14618,amazon-aes
54.224.70.185/32,14618,amazon-aes
54.224.70.176/29,14618,amazon-aes
54.224.70.160/28,14618,amazon-aes
54.224.70.128/27,14618,amazon-aes
54.224.70.0/25,14618,amazon-aes
54.224.68.0/23,14618,amazon-aes
54.224.64.0/22,14618,amazon-aes
54.224.0.0/18,14618,amazon-aes
54.226.0.0/15,14618,amazon-aes
54.234.0.0/15,14618,amazon-aes
54.236.0.0/15,14618,amazon-aes
54.240.8.0/21,14618,amazon-aes
64.45.128.0/24,14618,amazon-aes
64.40.10.0/24,14618,amazon-aes
64.39.235.0/24,14618,amazon-aes
64.39.67.0/24,14618,amazon-aes
64.35.172.0/24,14618,amazon-aes
64.35.170.0/24,14618,amazon-aes
64.35.169.0/24,14618,amazon-aes
64.35.167.0/24,14618,amazon-aes
54.221.0.0/16,14618,amazon-aes
64.35.160.0/24,14618,amazon-aes
63.140.54.0/24,14618,amazon-aes
63.140.38.0/23,14618,amazon-aes
54.242.0.0/15,14618,amazon-aes
54.240.120.0/21,14618,amazon-aes
54.240.64.0/20,14618,amazon-aes
54.240.48.0/23,14618,amazon-aes
54.240.32.0/20,14618,amazon-aes
54.240.30.0/23,14618,amazon-aes
64.28.43.0/24,14618,amazon-aes
52.0.16.0/20,14618,amazon-aes
54.208.0.0/14,14618,amazon-aes
54.198.0.0/16,14618,amazon-aes
15.221.160.0/22,14618,amazon-aes
18.34.0.0/19,14618,amazon-aes
18.34.232.0/21,14618,amazon-aes
18.35.0.0/19,14618,amazon-aes
52.90.0.0/15,14618,amazon-aes
52.86.0.0/15,14618,amazon-aes
18.35.232.0/21,14618,amazon-aes
52.72.0.0/15,14618,amazon-aes
52.70.0.0/15,14618,amazon-aes
52.54.0.0/15,14618,amazon-aes
52.44.0.0/15,14618,amazon-aes
52.20.0.0/14,14618,amazon-aes
52.4.0.0/14,14618,amazon-aes
52.2.0.0/15,14618,amazon-aes
52.1.0.0/16,14618,amazon-aes
52.0.128.0/17,14618,amazon-aes
52.0.64.0/18,14618,amazon-aes
52.95.245.0/24,14618,amazon-aes
52.119.34.0/24,14618,amazon-aes
15.221.4.0/23,14618,amazon-aes
15.193.6.0/24,14618,amazon-aes
54.196.0.0/15,14618,amazon-aes
54.172.0.0/14,14618,amazon-aes
54.160.0.0/13,14618,amazon-aes
54.156.0.0/14,14618,amazon-aes
54.152.0.0/16,14618,amazon-aes
54.144.0.0/14,14618,amazon-aes
54.112.0.0/18,14618,amazon-aes
54.92.128.0/17,14618,amazon-aes
54.204.0.0/15,14618,amazon-aes
54.88.0.0/14,14618,amazon-aes
15.177.0.0/21,14618,amazon-aes
15.177.64.0/23,14618,amazon-aes
52.200.0.0/13,14618,amazon-aes
52.144.58.0/24,14618,amazon-aes
52.129.96.0/22,14618,amazon-aes
52.129.65.0/24,14618,amazon-aes
52.128.42.0/24,14618,amazon-aes
52.128.40.0/23,14618,amazon-aes
54.80.0.0/13,14618,amazon-aes
2607:f250:e000::/48,14618,amazon-aes
2001:468:f00::/40,14618,amazon-aes
2602:808:7000::/44,14618,amazon-aes
2602:808:a000::/48,14618,amazon-aes
2602:80a:2001::/48,14618,amazon-aes
2602:80a:2005::/48,14618,amazon-aes
2602:80a:2006::/47,14618,amazon-aes
2602:80c::/47,14618,amazon-aes
143.192.50.0/24,14618,amazon-aes
2602:80c:4::/48,14618,amazon-aes
168.86.128.0/21,14618,amazon-aes
2602:80f:9001::/48,14618,amazon-aes
2602:810:400b::/48,14618,amazon-aes
142.214.148.0/22,14618,amazon-aes
142.202.204.0/24,14618,amazon-aes
142.202.129.0/24,14618,amazon-aes
2602:810:6009::/48,14618,amazon-aes
142.202.41.0/24,14618,amazon-aes
107.20.0.0/14,14618,amazon-aes
2602:812:b001::/48,14618,amazon-aes
167.251.48.0/24,14618,amazon-aes
2602:277:d02::/47,14618,amazon-aes
144.81.132.0/22,14618,amazon-aes
144.81.130.0/23,14618,amazon-aes
144.81.129.0/24,14618,amazon-aes
144.2.154.0/24,14618,amazon-aes
143.244.88.0/21,14618,amazon-aes
2600:f0f0:a0::/48,14618,amazon-aes
143.244.80.0/24,14618,amazon-aes
143.220.148.0/23,14618,amazon-aes
143.220.144.0/22,14618,amazon-aes
143.220.142.0/24,14618,amazon-aes
143.220.140.0/23,14618,amazon-aes
143.220.136.0/22,14618,amazon-aes
143.220.128.0/21,14618,amazon-aes
2600:f0f0:6000::/44,14618,amazon-aes
2600:f0f1:8801::/48,14618,amazon-aes
2602:277:f00::/48,14618,amazon-aes
142.147.10.0/23,14618,amazon-aes
142.54.41.0/24,14618,amazon-aes
2602:817::/48,14618,amazon-aes
2602:fb10:b0::/48,14618,amazon-aes
140.99.57.0/24,14618,amazon-aes
2602:fb10:c0::/48,14618,amazon-aes
2602:fb10:d0::/48,14618,amazon-aes
140.99.52.0/24,14618,amazon-aes
2602:fb10:e0::/48,14618,amazon-aes
140.98.184.0/24,14618,amazon-aes
140.98.28.0/23,14618,amazon-aes
168.86.136.0/22,14618,amazon-aes
2602:fb10:f0::/48,14618,amazon-aes
139.180.244.0/23,14618,amazon-aes
2602:fb6a:110::/48,14618,amazon-aes
139.180.17.0/24,14618,amazon-aes
163.253.62.0/24,14618,amazon-aes
2602:fba8:f00::/48,14618,amazon-aes
2602:fb10:a0::/48,14618,amazon-aes
2602:fb10:90::/48,14618,amazon-aes
2602:fb10:80::/48,14618,amazon-aes
2602:fb10:70::/48,14618,amazon-aes
142.4.178.0/24,14618,amazon-aes
2602:f9e7:20::/48,14618,amazon-aes
142.0.191.0/24,14618,amazon-aes
2602:fa28:6a::/48,14618,amazon-aes
141.193.184.0/24,14618,amazon-aes
141.193.71.0/24,14618,amazon-aes
2602:fa36:5::/48,14618,amazon-aes
144.81.136.0/22,14618,amazon-aes
2602:fa36:9::/48,14618,amazon-aes
2602:fb10:40::/48,14618,amazon-aes
2602:fb10:42::/48,14618,amazon-aes
2602:fb10:45::/48,14618,amazon-aes
140.233.144.0/22,14618,amazon-aes
140.233.136.0/21,14618,amazon-aes
2602:fb10:50::/48,14618,amazon-aes
2602:fb10:60::/48,14618,amazon-aes
2602:fb00:1::/48,14618,amazon-aes
144.81.140.0/24,14618,amazon-aes
144.86.185.0/24,14618,amazon-aes
144.86.202.0/24,14618,amazon-aes
166.0.86.0/23,14618,amazon-aes
167.88.58.0/24,14618,amazon-aes
162.136.130.0/24,14618,amazon-aes
162.136.128.0/23,14618,amazon-aes
162.136.60.0/24,14618,amazon-aes
162.136.52.0/23,14618,amazon-aes
167.94.12.0/24,14618,amazon-aes
167.94.127.0/24,14618,amazon-aes
167.124.104.0/23,14618,amazon-aes
161.199.128.0/24,14618,amazon-aes
161.188.144.0/23,14618,amazon-aes
161.178.128.0/18,14618,amazon-aes
161.129.184.0/24,14618,amazon-aes
161.51.99.0/24,14618,amazon-aes
161.38.192.0/22,14618,amazon-aes
165.140.133.0/24,14618,amazon-aes
162.213.127.0/24,14618,amazon-aes
162.213.204.0/24,14618,amazon-aes
162.215.224.0/23,14618,amazon-aes
163.253.46.0/24,14618,amazon-aes
163.123.175.0/24,14618,amazon-aes
163.123.172.0/24,14618,amazon-aes
163.47.182.0/24,14618,amazon-aes
163.47.180.0/23,14618,amazon-aes
162.254.233.0/24,14618,amazon-aes
162.253.3.0/24,14618,amazon-aes
167.234.36.0/24,14618,amazon-aes
164.55.247.0/24,14618,amazon-aes
165.1.4.0/24,14618,amazon-aes
162.247.219.0/24,14618,amazon-aes
165.1.6.0/24,14618,amazon-aes
165.125.32.0/24,14618,amazon-aes
162.247.162.0/24,14618,amazon-aes
162.246.176.0/24,14618,amazon-aes
162.219.14.0/24,14618,amazon-aes
164.153.128.0/23,14618,amazon-aes
2602:fc88::/36,14618,amazon-aes
158.247.16.0/20,14618,amazon-aes
158.146.84.0/24,14618,amazon-aes
151.186.199.0/24,14618,amazon-aes
151.186.182.0/24,14618,amazon-aes
151.148.36.0/24,14618,amazon-aes
151.148.1.0/24,14618,amazon-aes
149.72.0.0/24,14618,amazon-aes
149.48.128.0/21,14618,amazon-aes
149.23.105.0/24,14618,amazon-aes
148.135.208.0/20,14618,amazon-aes
148.59.171.0/24,14618,amazon-aes
148.59.78.0/24,14618,amazon-aes
148.59.77.0/24,14618,amazon-aes
148.59.24.0/24,14618,amazon-aes
148.5.72.0/24,14618,amazon-aes
147.160.167.0/24,14618,amazon-aes
146.71.3.0/24,14618,amazon-aes
151.186.204.0/24,14618,amazon-aes
151.186.207.0/24,14618,amazon-aes
152.129.251.0/24,14618,amazon-aes
152.130.248.0/22,14618,amazon-aes
158.51.64.0/24,14618,amazon-aes
157.254.217.0/24,14618,amazon-aes
157.254.200.0/22,14618,amazon-aes
157.167.224.0/24,14618,amazon-aes
157.167.184.0/21,14618,amazon-aes
157.166.138.0/23,14618,amazon-aes
157.53.254.0/24,14618,amazon-aes
167.234.60.0/23,14618,amazon-aes
156.154.19.0/24,14618,amazon-aes
155.226.208.0/20,14618,amazon-aes
155.226.144.0/22,14618,amazon-aes
155.63.218.0/24,14618,amazon-aes
155.63.66.0/24,14618,amazon-aes
155.46.194.0/24,14618,amazon-aes
155.46.190.0/24,14618,amazon-aes
155.46.135.0/24,14618,amazon-aes
156.70.108.0/24,14618,amazon-aes
139.60.3.0/24,14618,amazon-aes
139.64.200.0/24,14618,amazon-aes
139.60.0.0/23,14618,amazon-aes
170.114.48.0/24,14618,amazon-aes
115.42.47.0/24,14618,amazon-aes
170.114.61.0/24,14618,amazon-aes
170.114.65.0/24,14618,amazon-aes
170.176.155.0/24,14618,amazon-aes
170.176.219.0/24,14618,amazon-aes
170.114.0.0/20,14618,amazon-aes
170.203.16.0/20,14618,amazon-aes
172.86.225.0/24,14618,amazon-aes
172.99.14.0/23,14618,amazon-aes
173.83.200.0/22,14618,amazon-aes
173.195.208.0/24,14618,amazon-aes
2606:9fc0:a0::/48,14618,amazon-aes
173.199.8.0/23,14618,amazon-aes
172.83.93.0/24,14618,amazon-aes
170.85.53.0/24,14618,amazon-aes
170.85.51.0/24,14618,amazon-aes
2606:9fc0:30::/48,14618,amazon-aes
2606:3dc0:2004::/48,14618,amazon-aes
130.137.82.0/24,14618,amazon-aes
2606:3dc0:2040::/48,14618,amazon-aes
2606:3dc0:2044::/48,14618,amazon-aes
170.52.32.0/21,14618,amazon-aes
2602:fca7:13::/48,14618,amazon-aes
130.50.125.0/24,14618,amazon-aes
170.72.227.0/24,14618,amazon-aes
129.41.172.0/23,14618,amazon-aes
2606:9680:20a3::/48,14618,amazon-aes
129.33.240.0/24,14618,amazon-aes
170.72.233.0/24,14618,amazon-aes
129.33.239.0/24,14618,amazon-aes
2606:9c40::/48,14618,amazon-aes
2606:9fc0::/48,14618,amazon-aes
173.199.16.0/24,14618,amazon-aes
173.199.29.0/24,14618,amazon-aes
173.199.58.0/24,14618,amazon-aes
173.241.81.0/24,14618,amazon-aes
2606:dc00:ff01::/48,14618,amazon-aes
2606:f4c0:40b0::/44,14618,amazon-aes
2606:f4c0:41e0::/44,14618,amazon-aes
2606:f4c0:4310::/44,14618,amazon-aes
2606:f4c0:4440::/44,14618,amazon-aes
2606:f4c0:4570::/44,14618,amazon-aes
185.57.217.0/24,14618,amazon-aes
2606:f4c0:47d0::/44,14618,amazon-aes
2606:f4c0:4900::/44,14618,amazon-aes
2606:f4c0:4a30::/44,14618,amazon-aes
2606:f4c0:4b60::/44,14618,amazon-aes
2606:f4c0:4c90::/44,14618,amazon-aes
2606:f4c0:4dc0::/44,14618,amazon-aes
2606:f6c0:2::/48,14618,amazon-aes
185.117.225.0/24,14618,amazon-aes
2606:cd40:1000::/48,14618,amazon-aes
2606:3dc0:2000::/48,14618,amazon-aes
2606:cd40:40::/48,14618,amazon-aes
2606:cd40::/48,14618,amazon-aes
2606:9fc0:a2::/48,14618,amazon-aes
173.241.89.0/24,14618,amazon-aes
173.241.90.0/24,14618,amazon-aes
173.241.93.0/24,14618,amazon-aes
2606:9fc0:a4::/48,14618,amazon-aes
2606:9fc0:9000::/48,14618,amazon-aes
109.68.70.0/24,14618,amazon-aes
109.68.67.0/24,14618,amazon-aes
173.249.164.0/24,14618,amazon-aes
174.34.245.0/24,14618,amazon-aes
174.129.0.0/16,14618,amazon-aes
176.52.187.0/24,14618,amazon-aes
176.221.81.0/24,14618,amazon-aes
184.72.64.0/18,14618,amazon-aes
184.72.128.0/17,14618,amazon-aes
184.73.0.0/16,14618,amazon-aes
168.245.155.0/24,14618,amazon-aes
170.72.224.0/23,14618,amazon-aes
130.137.172.0/24,14618,amazon-aes
2602:fdeb:20::/48,14618,amazon-aes
136.184.224.0/23,14618,amazon-aes
136.175.158.0/24,14618,amazon-aes
136.18.136.0/22,14618,amazon-aes
136.18.132.0/23,14618,amazon-aes
136.18.128.0/23,14618,amazon-aes
136.18.50.0/23,14618,amazon-aes
168.100.66.0/24,14618,amazon-aes
135.84.218.0/24,14618,amazon-aes
2604:bc40:6000::/48,14618,amazon-aes
2604:d0c0:ae41::/48,14618,amazon-aes
168.245.151.0/24,14618,amazon-aes
2604:f700::/48,14618,amazon-aes
2605:32c0:a001::/48,14618,amazon-aes
168.100.92.0/24,14618,amazon-aes
2602:fdeb:18::/48,14618,amazon-aes
136.184.234.0/24,14618,amazon-aes
2602:fdeb:13::/48,14618,amazon-aes
137.83.35.0/24,14618,amazon-aes
2602:fcbc::/48,14618,amazon-aes
168.86.159.0/24,14618,amazon-aes
2602:fcd8::/48,14618,amazon-aes
2602:fcd8:7::/48,14618,amazon-aes
2602:fcde::/36,14618,amazon-aes
138.32.104.0/24,14618,amazon-aes
137.118.0.0/24,14618,amazon-aes
168.100.96.0/24,14618,amazon-aes
137.83.251.0/24,14618,amazon-aes
2602:fd3a:225::/48,14618,amazon-aes
2602:fd3a:229::/48,14618,amazon-aes
137.83.206.0/23,14618,amazon-aes
137.83.200.0/23,14618,amazon-aes
2602:fd40:ca1::/48,14618,amazon-aes
137.83.194.0/24,14618,amazon-aes
2602:fdeb:1::/48,14618,amazon-aes
168.100.64.0/24,14618,amazon-aes
168.100.106.0/24,14618,amazon-aes
134.224.240.0/23,14618,amazon-aes
164.55.234.0/24,14618,amazon-aes
2605:a7c0:150::/48,14618,amazon-aes
168.151.30.0/24,14618,amazon-aes
2606:3dc0::/48,14618,amazon-aes
2605:a7c0:140::/48,14618,amazon-aes
2605:a7c0:130::/48,14618,amazon-aes
2605:a7c0:120::/48,14618,amazon-aes
168.149.246.0/24,14618,amazon-aes
2605:a7c0:110::/48,14618,amazon-aes
168.149.240.0/23,14618,amazon-aes
130.137.253.0/24,14618,amazon-aes
23.147.48.0/24,14618,amazon-aes
168.100.177.0/24,14618,amazon-aes
168.203.5.0/24,14618,amazon-aes
2605:a7c0:100::/48,14618,amazon-aes
2606:ec0:2000::/36,14618,amazon-aes
2605:4300:2c14::/48,14618,amazon-aes
168.100.169.0/24,14618,amazon-aes
130.137.214.0/24,14618,amazon-aes
2606:3dc0:800::/48,14618,amazon-aes
168.100.120.0/24,14618,amazon-aes
131.226.188.0/23,14618,amazon-aes
2605:9cc0:450::/48,14618,amazon-aes
168.100.112.0/24,14618,amazon-aes
52.46.188.0/22,7224,amazon-as
3.33.48.0/20,7224,amazon-as
172.96.108.0/23,7224,amazon-as
69.76.24.0/21,7224,amazon-as
172.96.104.0/22,7224,amazon-as
162.221.160.0/21,7224,amazon-as
43.224.76.0/22,7224,amazon-as
159.248.128.0/22,7224,amazon-as
172.96.111.0/24,7224,amazon-as
15.248.0.0/21,7224,amazon-as
46.51.212.0/22,7224,amazon-as
47.228.8.0/22,7224,amazon-as
83.118.228.0/22,7224,amazon-as
43.250.196.0/22,7224,amazon-as
66.74.160.0/20,7224,amazon-as
47.228.0.0/21,7224,amazon-as
47.228.12.0/24,7224,amazon-as
173.83.0.0/17,62785,amazon-fc
172.96.96.0/21,62785,amazon-fc
172.96.110.0/24,62785,amazon-fc
179.127.124.0/23,263639,amazonas-tribunal-de-justica
2804:3c2c::/32,266194,amazonet-digital
45.5.176.0/22,266194,amazonet-digital
45.168.124.0/24,268063,amazonet-telecom-ltda
2804:5768::/32,268063,amazonet-telecom-ltda
45.168.126.0/23,268063,amazonet-telecom-ltda
2804:2674:d::/48,264344,amazonet-telecomunicacoes-ltda
2804:2674:4700::/40,264344,amazonet-telecomunicacoes-ltda
2804:2674:a::/48,264344,amazonet-telecomunicacoes-ltda
2804:2674::/47,264344,amazonet-telecomunicacoes-ltda
2804:2674:4000::/39,264344,amazonet-telecomunicacoes-ltda
2804:2674:4200::/48,264344,amazonet-telecomunicacoes-ltda
2804:2674:4300::/40,264344,amazonet-telecomunicacoes-ltda
138.185.84.0/22,264344,amazonet-telecomunicacoes-ltda
2804:2674:4400::/48,264344,amazonet-telecomunicacoes-ltda
2804:2674:4500::/40,264344,amazonet-telecomunicacoes-ltda
2804:2674:4600::/48,264344,amazonet-telecomunicacoes-ltda
2804:2674:e::/47,264344,amazonet-telecomunicacoes-ltda
2804:2674:4800::/40,264344,amazonet-telecomunicacoes-ltda
2804:2674:d10::/46,264344,amazonet-telecomunicacoes-ltda
2804:2674:8000::/33,264344,amazonet-telecomunicacoes-ltda
2804:2674:4c00::/38,264344,amazonet-telecomunicacoes-ltda
2804:2674:5000::/39,264344,amazonet-telecomunicacoes-ltda
2804:2674:5200::/40,264344,amazonet-telecomunicacoes-ltda
2804:2674:4b00::/40,264344,amazonet-telecomunicacoes-ltda
200.219.0.0/22,271017,amazonfiber-servicos-de-comunicacao-ltda
209.14.20.0/22,267242,amazonia-telecomunicacoes-ltda
38.156.64.0/22,267242,amazonia-telecomunicacoes-ltda
45.232.36.0/22,267242,amazonia-telecomunicacoes-ltda
2804:4a78::/32,267242,amazonia-telecomunicacoes-ltda
143.137.28.0/22,61577,amazontel-telecomunicacoes-ltda
2804:29b0::/36,61577,amazontel-telecomunicacoes-ltda
2804:29b0:2000::/35,61577,amazontel-telecomunicacoes-ltda
2600:1f15::/36,8987,amazon-data-services-ireland-ltd
2600:1f12::/36,8987,amazon-data-services-ireland-ltd
170.85.82.0/23,8987,amazon-data-services-ireland-ltd
52.46.176.0/22,8987,amazon-data-services-ireland-ltd
2600:1f22::/36,8987,amazon-data-services-ireland-ltd
216.221.166.0/23,8987,amazon-data-services-ireland-ltd
2600:1f69:2000::/40,8987,amazon-data-services-ireland-ltd
2600:1f68:2000::/40,8987,amazon-data-services-ireland-ltd
2600:1f70:2000::/40,8987,amazon-data-services-ireland-ltd
2620:108:d000::/44,8987,amazon-data-services-ireland-ltd
108.175.48.0/23,8987,amazon-data-services-ireland-ltd
182.30.0.0/16,8987,amazon-data-services-ireland-ltd
108.175.50.0/24,8987,amazon-data-services-ireland-ltd
108.175.52.0/23,8987,amazon-data-services-ireland-ltd
170.85.48.0/23,8987,amazon-data-services-ireland-ltd
108.175.54.0/24,8987,amazon-data-services-ireland-ltd
23.249.210.0/23,8987,amazon-data-services-ireland-ltd
23.249.212.0/23,8987,amazon-data-services-ireland-ltd
23.249.214.0/24,8987,amazon-data-services-ireland-ltd
18.252.0.0/15,8987,amazon-data-services-ireland-ltd
2620:123:20f9::/48,8987,amazon-data-services-ireland-ltd
108.175.56.0/21,8987,amazon-data-services-ireland-ltd
2600:1f70:5000::/40,8987,amazon-data-services-ireland-ltd
2600:1f25::/36,8987,amazon-data-services-ireland-ltd
18.254.0.0/16,8987,amazon-data-services-ireland-ltd
52.46.96.0/19,8987,amazon-data-services-ireland-ltd
170.72.254.0/24,8987,amazon-data-services-ireland-ltd
2600:1fa0:2040::/44,8987,amazon-data-services-ireland-ltd
3.32.0.0/16,8987,amazon-data-services-ireland-ltd
205.251.236.0/22,8987,amazon-data-services-ireland-ltd
68.71.236.0/23,8987,amazon-data-services-ireland-ltd
140.19.65.0/24,8987,amazon-data-services-ireland-ltd
2602:802:2008::/48,8987,amazon-data-services-ireland-ltd
2602:802:2007::/48,8987,amazon-data-services-ireland-ltd
150.148.192.0/22,8987,amazon-data-services-ireland-ltd
52.222.0.0/17,8987,amazon-data-services-ireland-ltd
160.1.0.0/16,8987,amazon-data-services-ireland-ltd
99.151.96.0/21,8987,amazon-data-services-ireland-ltd
15.200.0.0/16,8987,amazon-data-services-ireland-ltd
52.119.208.0/23,8987,amazon-data-services-ireland-ltd
52.95.100.0/22,8987,amazon-data-services-ireland-ltd
52.94.22.0/24,8987,amazon-data-services-ireland-ltd
192.16.78.0/23,8987,amazon-data-services-ireland-ltd
52.94.9.0/24,8987,amazon-data-services-ireland-ltd
162.247.218.0/24,8987,amazon-data-services-ireland-ltd
165.85.94.0/23,8987,amazon-data-services-ireland-ltd
52.61.0.0/16,8987,amazon-data-services-ireland-ltd
52.46.224.0/20,8987,amazon-data-services-ireland-ltd
15.205.0.0/16,8987,amazon-data-services-ireland-ltd
136.18.0.0/23,8987,amazon-data-services-ireland-ltd
3.30.0.0/15,8987,amazon-data-services-ireland-ltd
2605:4300:2c11::/48,8987,amazon-data-services-ireland-ltd
2600:1fa0:2080::/44,8987,amazon-data-services-ireland-ltd
2600:1fa0:20c0::/44,8987,amazon-data-services-ireland-ltd
99.77.184.0/24,8987,amazon-data-services-ireland-ltd
99.77.183.0/24,8987,amazon-data-services-ireland-ltd
35.71.115.0/24,8987,amazon-data-services-ireland-ltd
35.71.116.0/24,8987,amazon-data-services-ireland-ltd
130.137.239.0/24,8987,amazon-data-services-ireland-ltd
96.127.0.0/17,8987,amazon-data-services-ireland-ltd
2600:1fa0:5040::/44,8987,amazon-data-services-ireland-ltd
2600:1fa0:5080::/44,8987,amazon-data-services-ireland-ltd
2600:1f00:5000::/40,8987,amazon-data-services-ireland-ltd
198.38.74.0/24,8987,amazon-data-services-ireland-ltd
2605:4300:2c12::/48,8987,amazon-data-services-ireland-ltd
76.223.135.0/24,8987,amazon-data-services-ireland-ltd
2605:4300:2c15::/48,8987,amazon-data-services-ireland-ltd
2600:1fa0:50c0::/44,8987,amazon-data-services-ireland-ltd
2607:f220:301::/48,8987,amazon-data-services-ireland-ltd
2605:9cc0:40c::/48,8987,amazon-data-services-ireland-ltd
2605:4300:2c16::/48,8987,amazon-data-services-ireland-ltd
2801:80:1c70::/48,266122,banco-da-amazonia-sa
45.5.204.0/22,266122,banco-da-amazonia-sa
38.159.32.0/23,264509,conecta-amazonia-telecom-ltda.---me
